
============  18-05-23 11:27:13  ==============
05-23 11:27:44.776   183   759 D use-Rlog/RLOG-RILC: [1] [0003]< SET_UNSOL_CELL_INFO_LIST_RATE fails by E_RADIO_NOT_AVAILABLE
05-23 11:27:44.776   183   759 I use-Rlog/RLOG-RILC: [1] -->CommandThread [759] free one command
05-23 11:27:44.776   700   755 D RILJ    : [1][UNSL]< [1]UNSOL_RESPONSE_RADIO_STATE_CHANGED RADIO_OFF
05-23 11:27:44.776   700   755 D RILJ    : [1][3652]> SCREEN_STATE: true
05-23 11:27:44.776   183   237 D use-Rlog/RLOG-AT: [1] Channel4: AT< OK
05-23 11:27:44.776   183   242 D use-Rlog/RLOG-RIL: [1] ssda mode: tdd-csfb
05-23 11:27:44.776   183   242 D use-Rlog/RLOG-RIL: [1] isn't svlte
05-23 11:27:44.776   183   242 D use-Rlog/RLOG-RILC: [1] [0002]< RADIO_POWER
05-23 11:27:44.776   183   242 D use-Rlog/RLOG-RIL: [1] put Channel ID '4'
05-23 11:27:44.776   183   242 I use-Rlog/RLOG-RILC: [1] -->Normal Dispatch [242] free one command
05-23 11:27:44.786   700   755 D RILJ    : [1][UNSL]< [1]UNSOL_RESPONSE_SIM_STATUS_CHANGED
05-23 11:27:44.786   183   227 I use-Rlog/RLOG-RILC: [1] enter processCommandsCallback, socket type = 0
05-23 11:27:44.786   183   227 I use-Rlog/RLOG-RILC: [1] enter processCommandsCallback, socket type = 0
05-23 11:27:44.786   183   227 I use-Rlog/RLOG-RILC: [1] PCC  alloc one command p_record
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RILC: [1] PCB request code 61 token 4
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RILC: [1] [0004]> SCREEN_STATE (1)
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RIL: [1] onRequest: SCREEN_STATE sState=0
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RIL: [1] channel4 state: '0' 
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RIL: [1] get Channel ID '4'
05-23 11:27:44.786   700   755 D RilRequest: [3651]< RIL_REQUEST_SET_CELL_INFO_LIST_RATE error: com.android.internal.telephony.CommandException: RADIO_NOT_AVAILABLE
05-23 11:27:44.786   700   755 D RILJ    : [1][3650]< RADIO_POWER 
05-23 11:27:44.786   700   751 D RILJ    : [0][3653]> SCREEN_STATE: true
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-RIL: [1]  PROP_RADIO_FD_DISABLE = 0
05-23 11:27:44.786   183   759 D use-Rlog/RLOG-AT: [1] Channel4: AT> AT+CCED=1,8
05-23 11:27:44.796   183   237 D use-Rlog/RLOG-AT: [1] Channel4: AT< OK
05-23 11:27:44.796   183   759 D use-Rlog/RLOG-AT: [1] Channel4: AT> AT+CEREG=2
05-23 11:27:44.796   183   237 D use-Rlog/RLOG-AT: [1] Channel4: AT< OK
05-23 11:27:44.796   183   759 D use-Rlog/RLOG-AT: [1] Channel4: AT> AT+CREG=2
05-23 11:27:44.796   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:44.796   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:44.796   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RILC: [0] PCB request code 61 token 5
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RILC: [0] [0005]> SCREEN_STATE (1)
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RIL: [0] onRequest: SCREEN_STATE sState=0
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-RIL: [0]  PROP_RADIO_FD_DISABLE = 0
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CCED=1,8
05-23 11:27:44.796   700   751 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_SIM_STATUS_CHANGED
05-23 11:27:44.796   700   751 D RILJ    : [0][3648]< RADIO_POWER 
05-23 11:27:44.796   183   237 D use-Rlog/RLOG-AT: [1] Channel4: AT< OK
05-23 11:27:44.796   183   759 D use-Rlog/RLOG-AT: [1] Channel4: AT> AT+CGREG=2
05-23 11:27:44.796   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:44.796   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEREG=2
05-23 11:27:44.796   183   237 D use-Rlog/RLOG-AT: [1] Channel4: AT< OK
05-23 11:27:44.796   183   759 E use-Rlog/RLOG-RIL: [1] isVoLteEnable =false
05-23 11:27:44.796   183   759 D use-Rlog/RLOG-RILC: [1] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
05-23 11:27:44.796   183   759 D use-Rlog/RLOG-RILC: [1] [0004]< SCREEN_STATE
05-23 11:27:44.806   183   759 D use-Rlog/RLOG-RIL: [1] put Channel ID '4'
05-23 11:27:44.806   183   759 I use-Rlog/RLOG-RILC: [1] -->CommandThread [759] free one command
05-23 11:27:44.806   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:44.806   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG=2
05-23 11:27:44.806   700   755 D RILJ    : [1][UNSL]< [1]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
05-23 11:27:44.806   700   755 D RILJ    : [1][3652]< SCREEN_STATE 
05-23 11:27:44.806   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:44.806   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CGREG=2
05-23 11:27:44.806   700   751 D RilRequest: [3649]< RIL_REQUEST_SET_CELL_INFO_LIST_RATE error: com.android.internal.telephony.CommandException: RADIO_NOT_AVAILABLE
05-23 11:27:44.806   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:44.806   182   758 E use-Rlog/RLOG-RIL: [0] isVoLteEnable =false
05-23 11:27:44.806   182   758 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
05-23 11:27:44.806   182   758 D use-Rlog/RLOG-RILC: [0] [0005]< SCREEN_STATE
05-23 11:27:44.806   182   758 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:27:44.806   182   758 I use-Rlog/RLOG-RILC: [0] -->CommandThread [758] free one command
05-23 11:27:44.806   700   751 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
05-23 11:27:44.806   700   751 D RILJ    : [0][3653]< SCREEN_STATE 
05-23 11:27:44.866   700   700 D TelephonyTester: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:44.866   700   700 D TelephonyTester: register for intent action=com.android.internal.telephony.gsm.action_attached
05-23 11:27:44.896   700   700 D PhoneBase: mDoesRilSendMultipleCallRing=true
05-23 11:27:44.896   700   700 D PhoneBase: mCallRingDelay=3000
05-23 11:27:44.906   700   700 D RILJ    : [0]setPhoneType=1 old value=0
05-23 11:27:44.976   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
05-23 11:27:45.006   700   700 D DCT     : [DcT(0)] DCT.constructor
05-23 11:27:45.016   700   700 D Dcc     : E ctor
05-23 11:27:45.016   700   700 D Dcc     : X ctor
05-23 11:27:45.026   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.dataconnection.action_fail_bringup
05-23 11:27:45.026   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:45.026   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.gsm.action_attached
05-23 11:27:45.036   700   777 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.dataconnection.action_deactivate_all
05-23 11:27:45.036   700   777 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:45.036   700   700 D DCT     : [DcT(0)] GsmDCT.constructor
05-23 11:27:45.036   700   777 D Dcc     : DccDefaultState: msg.what=EVENT_RIL_CONNECTED mRilVersion=11
05-23 11:27:45.046   700   700 D GsmSST  : [GsmSST-phoneId0] notifyDataRegStateRilRadioTechnologyChanged: drs=1 rat=0
05-23 11:27:45.046   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
05-23 11:27:45.046   700   700 D DCT     : [DcT(0)] initApnContexts: E
05-23 11:27:45.046   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=1
05-23 11:27:45.046   700   700 D         : [ApnContext:default] set reason as dataEnabled,current state IDLE
05-23 11:27:45.046   700   700 D DCT     : [ApnContext:default] set enabled as true, current state is false
05-23 11:27:45.046   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=default mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=true mDependencyMet=true}
05-23 11:27:45.046   700   700 D         : [ApnContext:mms] set reason as dataEnabled,current state IDLE
05-23 11:27:45.046   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=mms mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.046   700   700 D         : [ApnContext:supl] set reason as dataEnabled,current state IDLE
05-23 11:27:45.046   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=supl mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:hipri] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=hipri mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:fota] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=fota mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:ims] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=ims mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:cbs] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=cbs mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:dm] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=dm mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D         : [ApnContext:xcap] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=xcap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=18
05-23 11:27:45.056   700   700 D         : [ApnContext:wap] set reason as dataEnabled,current state IDLE
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: apnContext={mApnType=wap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=100
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=102
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=103
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=105
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=110
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=111
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=112
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=115
05-23 11:27:45.056   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=117
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=118
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=135
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=200
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=202
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=203
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=205
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=210
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=211
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=212
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=215
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=217
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=218
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=235
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=300
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=302
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=303
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=305
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=310
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=311
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=312
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=316
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=315
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=317
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=318
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=335
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: skipping unknown type=7
05-23 11:27:45.066   700   700 D DCT     : [DcT(0)] initApnContexts: X mApnContexts={dm={mApnType=dm mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, wap={mApnType=wap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, fota={mApnType=fota mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, supl={mApnType=supl mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, hipri={mApnType=hipri mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, ims={mApnType=ims mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, default={mApnType=default mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=true mDependencyMet=true}, mms={mApnType=mms mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, cbs={mApnType=cbs mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}, xcap={mApnType=xcap mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}}
05-23 11:27:45.226   700   700 D TD      : registerForBandInfoURC
05-23 11:27:45.286   700   700 E RIL_ImsSms: getFormat should never be called from here!
05-23 11:27:45.286   700   700 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=unknown mSmsSendDisabled=false
05-23 11:27:45.286   700   700 D RIL_ImsSms: ImsSMSDispatcher created
05-23 11:27:45.286   700   700 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=3gpp2 mSmsSendDisabled=false
05-23 11:27:45.286   700   700 D CdmaSMSDispatcher: CdmaSMSDispatcher created
05-23 11:27:45.306   785   785 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
05-23 11:27:45.306   785   785 D TelephonyManager: /proc/cmdline=
05-23 11:27:45.346   700   700 E WAP PUSH: bindService() for wappush manager failed
05-23 11:27:45.356   700   700 D GsmInboundSmsHandler: created InboundSmsHandler
05-23 11:27:45.396   700   700 E WAP PUSH: bindService() for wappush manager failed
05-23 11:27:45.406   700   700 D CdmaInboundSmsHandler: created InboundSmsHandler
05-23 11:27:45.427   700   700 D SMSDispatcher: SMSDispatcher: ctor mSmsCapable=true format=3gpp mSmsSendDisabled=false
05-23 11:27:45.457   770   770 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
05-23 11:27:45.457   770   770 D TelephonyManager: /proc/cmdline=
05-23 11:27:45.457   671   684 W SignalStrength: Size of signalstrength parcel:168
05-23 11:27:45.467   700   700 D GsmSMSDispatcher: GsmSMSDispatcher created
05-23 11:27:45.467   671   684 W SignalStrength: Size of signalstrength parcel:168
05-23 11:27:45.477   700   804 D SmsBroadcastUndelivered: scanning raw table for undelivered messages
05-23 11:27:45.497   700   700 D IccCardProxy: [0]Creating
05-23 11:27:45.497   700   700 D IccCardProxy: [0]IccCardProxy  setExternalState newState = NOT_READY
05-23 11:27:45.497   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = NOT_READY
05-23 11:27:45.507   700   700 I PhoneFactory: autoSetDefaultPhoneId,defaultPhoneId=0
05-23 11:27:45.507   700   700 I PhoneFactory: phoneId[0]true
05-23 11:27:45.507   700   700 I PhoneFactory: phoneId[1]false
05-23 11:27:45.507   700   700 D IccCardProxy: [0]Broadcasting intent ACTION_SIM_STATE_CHANGED NOT_READY reason null
05-23 11:27:45.537   700   700 D IccCardProxy: [0]Setting radio tech UMTS
05-23 11:27:45.537   700   700 D TelephonyManager: getLteOnCdmaMode=0 curVal=-1 product_type='' lteOnCdmaProductType=''
05-23 11:27:45.537   700   700 D IccCardProxy: [0]updateQuietMode: 3GPP subscription -> newQuietMode=false
05-23 11:27:45.537   700   700 D IccCardProxy: [0]updateQuietMode: QuietMode is false (app_type=1 isLteOnCdmaMode=false cdmaSource=-1)
05-23 11:27:45.537   700   700 I PhoneFactory: Creating GSMPhone
05-23 11:27:45.537   700   700 D TelephonyTester: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:45.537   700   700 D TelephonyTester: register for intent action=com.android.internal.telephony.gsm.action_attached
05-23 11:27:45.547   700   700 D PhoneBase: mDoesRilSendMultipleCallRing=true
05-23 11:27:45.547   700   700 D PhoneBase: mCallRingDelay=3000
05-23 11:27:45.557   700   700 D RILJ    : [1]setPhoneType=1 old value=0
05-23 11:27:45.567   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
05-23 11:27:45.597   700   700 D DCT     : [DcT(1)] DCT.constructor
05-23 11:27:45.597   700   804 D SmsBroadcastUndelivered: finished scanning raw table in 123 ms
05-23 11:27:45.597   700   800 D GsmInboundSmsHandler: entering Idle state
05-23 11:27:45.597   700   802 D CdmaInboundSmsHandler: entering Idle state
05-23 11:27:45.607   700   700 D Dcc     : E ctor
05-23 11:27:45.607   700   700 D Dcc     : X ctor
05-23 11:27:45.607   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.dataconnection.action_fail_bringup
05-23 11:27:45.607   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:45.607   700   700 D DcTesterFailBrinupAll: register for intent action=com.android.internal.telephony.gsm.action_attached
05-23 11:27:45.607   700   808 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.dataconnection.action_deactivate_all
05-23 11:27:45.607   700   808 D DcTesterDeacativeAll: register for intent action=com.android.internal.telephony.gsm.action_detached
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] GsmDCT.constructor
05-23 11:27:45.617   700   700 D GsmSST  : [GsmSST-phoneId1] notifyDataRegStateRilRadioTechnologyChanged: drs=1 rat=0
05-23 11:27:45.617   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] initApnContexts: E
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] initApnContexts: skipping unknown type=1
05-23 11:27:45.617   700   700 D         : [ApnContext:default] set reason as dataEnabled,current state IDLE
05-23 11:27:45.617   700   700 D DCT     : [ApnContext:default] set enabled as false, current state is false
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] initApnContexts: apnContext={mApnType=default mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.617   700   700 D         : [ApnContext:mms] set reason as dataEnabled,current state IDLE
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] initApnContexts: apnContext={mApnType=mms mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
05-23 11:27:45.617   700   700 D         : [ApnContext:supl] set reason as dataEnabled,current state IDLE
05-23 11:27:45.617   700   700 D DCT     : [DcT(1)] initApnContexts: apnContext={mApnType=supl mState=IDLE mWaitingApns={null} mWaitingApnsPermanentFailureCountDown=0 mApnSetting={null} mReason=dataEnabled mDataEnabled=false mDependencyMet=true}
